Gridpoint,X_m,Y_m,Z_m,X_disp_mm,Y_disp_mm,Z_disp_mm,XY_disp_mm,XYZ_disp_mm
26638,569794.0791,5209558.852,375.35,0.000890256,-0.003885895,0.002294106,0.00398657,0.004599528
26650,569796.5826,5209562.279,375.83,0.001056598,-0.003997505,0.002203499,0.004134785,0.004685281
26662,569799.0866,5209565.736,376.31,0.001101153,-0.00420099,0.001918898,0.004342908,0.004747949
26674,569801.5901,5209569.163,376.8,0.001310995,-0.004430626,0.001949067,0.004620515,0.00501478
26686,569804.0936,5209572.589,377.28,0.001402737,-0.004509242,0.001483187,0.004722386,0.004949826
26698,569806.5976,5209576.046,377.76,0.001544363,-0.004632897,0.001269888,0.004883522,0.005045929
26710,569809.1011,5209579.473,378.24,0.001648329,-0.004774827,0.001265385,0.005051332,0.005207414
26722,569811.6045,5209582.9,378.72,0.001640683,-0.004573128,0.001321003,0.004858532,0.005034917
26734,569814.1086,5209586.357,378.9,0.001666366,-0.004299649,0.001639785,0.004611264,0.004894144
26746,569816.612,5209589.784,378.3,0.00121659,-0.004421274,0.000845051,0.004585603,0.004662817
26758,569819.1155,5209593.21,377.88,0.00158859,-0.004106619,0.001476596,0.004403173,0.004644165
26770,569821.6195,5209596.667,377.79,0.001773464,-0.004529214,0.001420239,0.004864047,0.005067152
26782,569824.123,5209600.094,377.7,0.001861755,-0.004448678,0.00065902,0.004822537,0.004867358
26794,569826.6265,5209603.521,377.85,0.002695082,-0.004483194,0.002140506,0.005230917,0.005651925
26806,569829.1305,5209606.978,377.9,0.002318255,-0.00239602,-0.002399818,0.003333949,0.004107839
26818,569831.634,5209610.404,377.99,0.001996654,-0.003606094,-0.003869896,0.004121958,0.005653904
26830,569834.1374,5209613.831,378.1,0.002394612,-0.005134917,-0.003097505,0.005665823,0.00645725
26842,569836.6415,5209617.288,378.21,0.003732751,-0.005691027,-0.003567102,0.00680597,0.007684103
26854,569839.1449,5209620.715,378.33,0.003100123,-0.005171895,-0.004527583,0.006029864,0.007540442
26866,569841.6484,5209624.142,378.44,0.000963053,-0.003226128,-0.003544725,0.003366804,0.004888808
26878,569844.1524,5209627.599,378.55,3.7629E-05,-0.001804871,-0.006122337,0.001805263,0.006382945
26890,569846.6559,5209631.025,378.62,-0.000772902,-0.002524245,-0.004624083,0.002639923,0.005324597
26902,569849.1593,5209634.452,378.7,0.006735887,-0.008596376,0.000782835,0.010921074,0.010949095
26914,569851.6634,5209637.909,379.31,0.020943999,-0.016105022,-0.006620612,0.026420122,0.027237022
26926,569854.1669,5209641.336,379.97,0.057000343,-0.040634691,-0.011282657,0.070001552,0.070904976
26938,569856.6703,5209644.762,380.62,0.196574258,-0.134310374,-0.012135343,0.238077121,0.238386203
26950,569859.1744,5209648.22,381.12,0.263400286,-0.180647746,-0.009334528,0.319395239,0.319531614
26962,569861.6778,5209651.646,381.6,0.259643118,-0.180798089,-0.00823625,0.316389788,0.316496972
26974,569864.1813,5209655.073,381.85,0.20778658,-0.147266406,-0.011680944,0.254681481,0.254949213
26986,569866.6853,5209658.53,382.1,0.140018897,-0.103871725,-0.009890216,0.174340548,0.174620856
26998,569869.1888,5209661.957,382.35,0.081882691,-0.062932716,-0.009102141,0.103272949,0.103673289
27010,569871.6922,5209665.383,382.61,0.039420241,-0.031184647,-0.006775676,0.050263681,0.050718314
27022,569874.1963,5209668.84,382.86,0.022340834,-0.018444815,-0.004181043,0.02897109,0.029271235
27034,569876.6997,5209672.267,383.13,0.018683214,-0.014496826,-0.005657027,0.023647843,0.024315066
27046,569879.2032,5209675.694,383.4,0.01843085,-0.01412604,-0.001857658,0.023221568,0.023295753
27058,569881.7072,5209679.151,383.55,0.022127434,-0.016829281,-0.003050662,0.027800144,0.027967026
27070,569884.2107,5209682.578,383.67,0.019241849,-0.014242275,-0.000571998,0.023939322,0.023946155
27082,569886.7142,5209686.004,383.8,0.013425284,-0.009559714,0.000345354,0.016481092,0.01648471
27094,569889.2182,5209689.461,383.96,0.012229831,-0.008819327,0.000860035,0.015078106,0.015102614
27106,569891.7217,5209692.888,384.14,0.010797479,-0.007763787,0.001094502,0.013298945,0.013343908
27118,569894.2251,5209696.315,384.32,0.01050335,-0.007487183,0.001157208,0.01289877,0.012950575
27130,569896.7292,5209699.772,384.5,0.010710205,-0.007501491,0.001313824,0.013075965,0.013141803
27142,569899.2326,5209703.198,385.04,0.010622951,-0.007406983,0.001386239,0.012950308,0.01302429
27154,569901.7361,5209706.625,385.71,0.011342129,-0.007916349,0.002037421,0.013831575,0.013980828
27166,569904.2401,5209710.082,386.38,0.014273781,-0.008799472,0.000795616,0.016768171,0.016787035
27178,569906.7436,5209713.509,387.05,0.019213937,-0.010208197,-0.000817889,0.021757358,0.021772726
27190,569909.2471,5209716.935,387.68,0.02857561,-0.016285515,-0.005780568,0.032890477,0.033394587
27202,569911.7511,5209720.393,388.3,0.04384741,-0.031721196,-0.018223537,0.054118663,0.057104527
27214,569914.2546,5209723.819,388.93,0.06172774,-0.055322368,-0.026222985,0.082890762,0.086939768
27226,569916.758,5209727.246,389.37,0.072245906,-0.077514628,-0.026146125,0.105962203,0.109140315
27238,569919.2621,5209730.703,389.43,0.087920932,-0.104554579,-0.019528493,0.136608016,0.137996783
27250,569921.7655,5209734.13,389.49,0.105379368,-0.127672033,-0.005539135,0.165544433,0.165637077
27262,569924.269,5209737.556,389.55,0.124074961,-0.140640486,0.012541052,0.18754824,0.187967072
27274,569926.773,5209741.014,389.61,0.153153339,-0.15409324,0.027596617,0.217257156,0.219002843
27286,569929.2765,5209744.44,389.66,0.183097551,-0.167778354,0.038194666,0.248343088,0.251263053
27298,569931.78,5209747.867,389.72,0.214917858,-0.183247335,0.044983476,0.282434544,0.285994379
27310,569934.284,5209751.324,389.79,0.252202848,-0.201428629,0.054097453,0.32276891,0.327270995
27322,569936.7875,5209754.751,389.77,0.29150056,-0.216865987,0.058409764,0.363322767,0.367987953
27334,569939.2909,5209758.177,389.67,0.32512889,-0.230233906,0.058372553,0.398392327,0.402646
27346,569941.795,5209761.634,389.56,0.340259416,-0.238151848,0.059797188,0.415322493,0.419605144
27358,569636.548,5209352.783,376.37,0.07729822,-0.054101975,0.013607039,0.094350614,0.095326754
27370,569639.0514,5209356.209,376.23,0.075982906,-0.05222682,0.014662638,0.092201099,0.093359711
27382,569641.5555,5209359.667,376.09,0.079609975,-0.055957749,0.010985368,0.097308879,0.097926994
27394,569644.0589,5209363.093,376.19,0.112265028,-0.08748997,0.008672787,0.14233036,0.14259435
27406,569646.5624,5209366.52,376.01,0.342245188,-0.256232406,0.020635272,0.427535747,0.428033444
27418,569649.0664,5209369.977,375.84,0.387156452,-0.269888716,0.015465895,0.471942833,0.472196179
27430,569651.5699,5209373.404,375.67,0.379139958,-0.259306822,0.012440409,0.45933336,0.459501795
27442,569654.0734,5209376.83,375.5,0.361625642,-0.244655035,0.01343409,0.43661103,0.436817658
27454,569656.5774,5209380.287,375.32,0.3268726,-0.220250944,0.012919489,0.394152477,0.394364157
27466,569659.0809,5209383.714,375.12,0.277673054,-0.179060069,0.013794397,0.330401019,0.330688854
27478,569661.5843,5209387.141,374.85,0.202580748,-0.114550241,0.005329806,0.232724552,0.232785575
27490,569664.0884,5209390.598,374.56,0.122791195,-0.056931052,-0.002140559,0.135347043,0.135363969
27502,569666.5918,5209394.025,374.28,0.03056951,-0.006234676,-0.004097297,0.031198816,0.031466712
27514,569669.0953,5209397.451,374,0.012417971,-0.00629999,-0.001388632,0.01392465,0.013993719
27526,569671.5993,5209400.908,373.71,0.018240741,-0.013185701,-0.000471682,0.022507495,0.022512437
27538,569674.1028,5209404.335,373.43,0.018243878,-0.012302206,-3.46562E-05,0.022004166,0.022004194
27550,569676.6063,5209407.762,373.15,0.008673742,-0.005285169,-0.000524605,0.010157106,0.010170645
27562,569679.1103,5209411.219,372.86,0.007598679,-0.005252235,-0.000311586,0.009237202,0.009242455
27574,569681.6138,5209414.645,372.58,0.007524491,-0.00500174,-6.69803E-05,0.009035229,0.009035477
27586,569684.1172,5209418.072,372.3,0.007114301,-0.004800864,4.70754E-06,0.008582632,0.008582634
27598,569686.6213,5209421.529,372.18,0.007488746,-0.004966165,0.000280449,0.008985772,0.008990148
27610,569689.1247,5209424.956,372.12,0.00745285,-0.004591233,0.00042233,0.008753536,0.008763718
27622,569691.6282,5209428.383,372.07,0.006920291,-0.004080195,0.000487899,0.008033581,0.008048383
27634,569694.1322,5209431.84,372.01,0.006563426,-0.004036024,0.000646984,0.007705067,0.007732182
27646,569696.6357,5209435.266,371.98,0.006355941,-0.003294459,0.000653118,0.007159011,0.007188742
27658,569699.1392,5209438.693,371.96,0.005121049,-0.002537727,0.000474299,0.005715348,0.005734994
27670,569701.6432,5209442.15,371.94,0.004300098,-0.002338629,0.000232647,0.004894898,0.004900424
27682,569704.1467,5209445.577,371.91,0.004237848,-0.002368517,0.00029086,0.004854815,0.00486352
27694,569706.6501,5209449.003,371.89,0.004045938,-0.002230661,0.000374379,0.004620115,0.004635259
27706,569709.1542,5209452.461,371.86,0.003876642,-0.002252083,0.000319476,0.004483328,0.004494697
27718,569711.6576,5209455.887,371.83,0.003745057,-0.00233618,0.000427849,0.004413977,0.004434664
27730,569714.1611,5209459.314,371.81,0.003593201,-0.002325121,0.000443471,0.004279869,0.004302784
27742,569716.6652,5209462.771,371.8,0.003447773,-0.002479735,0.000368726,0.004246908,0.004262885
27754,569719.1686,5209466.198,371.78,0.003334809,-0.002588638,0.000766905,0.004221611,0.004290704
27766,569721.6721,5209469.624,371.76,0.003581867,-0.002149702,0.00024931,0.004177439,0.004184871
27778,569724.1761,5209473.081,371.73,0.002019756,-0.001338664,0.000542542,0.002423104,0.0024831
27790,569726.6796,5209476.508,371.71,0.000639331,0.000445736,-0.000888822,0.000779374,0.001182129
27802,569729.183,5209479.935,371.69,0.001812706,-0.001074895,0.00040554,0.00210744,0.002146105
27814,569731.6871,5209483.392,371.67,-0.000166414,0.000222215,-0.000547336,0.00027762,0.000613718
27826,569734.1905,5209486.818,371.7,0.000162744,-0.000358448,6.48829E-05,0.000393663,0.000398974
27838,569736.694,5209490.245,371.72,0.001592303,-0.001462897,0.000325155,0.00216229,0.002186601
27850,569739.1981,5209493.702,371.75,0.000704562,-0.000415969,0.000822589,0.000818192,0.001160211
27862,569741.7015,5209497.129,371.77,0.001401966,-0.001180957,0.00038079,0.001833076,0.00187221
27874,569744.205,5209500.556,371.8,0.000544368,-0.000660482,0.000738212,0.000855904,0.001130279
27886,569746.709,5209504.013,371.81,-0.000389305,4.39988E-05,0.000129457,0.000391784,0.000412618
27898,569749.2125,5209507.439,371.82,0.000625071,-0.001003255,0.000485236,0.001182047,0.001277767
27910,569751.7159,5209510.866,371.85,0.001235205,-0.00042673,0.002743078,0.00130684,0.003038471
27922,569754.22,5209514.323,371.87,-4.64865E-05,3.34705E-05,0.001363926,5.72823E-05,0.001365128
27934,569756.7235,5209517.75,371.9,0.000122188,-0.000254888,0.001952646,0.000282662,0.001972999
27946,569759.2269,5209521.176,371.93,0.002180165,-0.001325153,-0.00058024,0.002551303,0.002616453
27958,569761.731,5209524.634,371.95,0.003186377,-0.004163616,0.00116135,0.005242966,0.005370049
27970,569764.2344,5209528.06,371.98,0.007626647,-0.006352441,-0.000594581,0.009925687,0.009943479
27982,569766.7379,5209531.487,371.99,0.00608852,-0.006074552,0.001565846,0.008600596,0.008741975
27994,569769.2419,5209534.944,372.33,0.001673334,-0.003755149,-0.001038014,0.004111106,0.004240125
28006,569771.7454,5209538.371,372.72,0.003357375,-0.004031712,0.000592482,0.005246586,0.005279933
28018,569774.2488,5209541.797,373.1,-0.001032791,-0.002039781,9.0982E-05,0.002286342,0.002288152
28030,569776.7529,5209545.254,373.49,-0.000858486,-0.001696001,0.001121354,0.0019009,0.002207001
28042,569779.2564,5209548.681,373.87,0.000236116,-0.003121104,-0.000382794,0.003130022,0.003153343
28054,569781.7598,5209552.108,374.3,0.001079141,-0.004220291,-0.000376999,0.004356077,0.00437236
28066,569784.2639,5209555.565,374.73,0.001782066,-0.004114673,-0.000197235,0.004484004,0.00448834
28078,569786.7673,5209558.992,375.17,0.001875124,-0.003906975,-0.001237864,0.004333652,0.004506978
28090,569789.2708,5209562.418,375.6,0.002323445,-0.004667331,-0.002526317,0.005213672,0.005793501
28102,569791.7748,5209565.875,376.04,0.002264473,-0.005193464,-0.002370371,0.005665678,0.006141544
28114,569794.2783,5209569.302,376.48,0.002291532,-0.005539069,-0.002574602,0.005994365,0.006523878
28126,569796.7817,5209572.729,376.96,0.002654493,-0.006113422,-0.001499899,0.006664853,0.006831541
28138,569799.2858,5209576.186,377.44,0.002670477,-0.006379695,-0.00134719,0.006916065,0.007046054
28150,569801.7892,5209579.612,377.92,0.003112562,-0.006899971,-0.000119652,0.00756952,0.007570466
28162,569804.2927,5209583.039,378.4,0.003315815,-0.006902696,0.000579373,0.007657796,0.007679682
28174,569806.7968,5209586.496,378.47,0.003994518,-0.006603296,-0.001114693,0.007717493,0.007797579
28186,569809.3002,5209589.923,378.07,0.005564294,-0.008831298,0.001278399,0.010438065,0.010516059
28198,569811.8037,5209593.35,378.03,0.009234183,-0.011652118,-0.001226348,0.014867481,0.014917973
28210,569814.3077,5209596.807,378.25,0.013343293,-0.013477705,-0.001010441,0.018965548,0.018992446
28222,569816.8112,5209600.233,378.47,0.009108597,-0.011286569,0.000586411,0.014503558,0.014515408
28234,569819.3146,5209603.66,378.68,0.004034523,-0.007606513,-0.001956954,0.00861025,0.00882984
28246,569821.8187,5209607.117,378.83,0.009989035,-0.013602564,0.003352828,0.016876331,0.017206162
28258,569824.3221,5209610.544,378.88,0.080251148,-0.066882213,-0.006956354,0.104467589,0.10469894
28270,569826.8256,5209613.97,378.93,0.34036889,-0.245944949,0.010613441,0.419928445,0.420062548
28282,569829.3297,5209617.428,378.98,0.41615233,-0.296446448,0.018640778,0.510943498,0.511283421
28294,569831.8331,5209620.854,379.03,0.538555438,-0.379767338,0.019917761,0.658988005,0.659288941
28306,569834.3366,5209624.281,379.15,0.52747164,-0.369800632,0.022115841,0.644188512,0.644568033
28318,569836.8406,5209627.738,379.43,0.261167372,-0.184042355,0.015062721,0.319499585,0.319854451
28330,569839.3441,5209631.165,379.74,0.21538151,-0.153978534,0.005276507,0.264761371,0.264813944
28342,569841.8475,5209634.591,380.12,0.336520282,-0.247349391,0.01137458,0.41764533,0.417800194
28354,569844.3516,5209638.048,380.51,0.512101846,-0.36864671,0.029126282,0.630990251,0.631662123
28366,569846.855,5209641.475,380.89,0.749262662,-0.539396686,0.036693678,0.923224416,0.923953325
28378,569849.3585,5209644.902,381.29,0.989083112,-0.702124072,0.045928966,1.212956559,1.213825805
28390,569851.8625,5209648.359,381.77,1.164966936,-0.81592293,0.039123417,1.422279224,1.422817216
28402,569854.366,5209651.786,382.26,1.066992786,-0.73817988,0.037716104,1.297452558,1.298000634
28414,569856.8695,5209655.212,382.73,0.930389554,-0.643472932,0.025036544,1.131230364,1.131507386
28426,569859.3735,5209658.669,382.98,0.774084812,-0.53858541,0.01610595,0.943017253,0.943154781
28438,569861.877,5209662.096,383.25,0.577292724,-0.40567356,0.01637298,0.705576308,0.705766251
28450,569864.3804,5209665.523,383.53,0.474140022,-0.334414114,0.00987839,0.580208204,0.580292291
28462,569866.8845,5209668.98,383.8,0.486221786,-0.340609936,0.011183915,0.593655417,0.593760755
28474,569869.3879,5209672.406,384.08,0.45969174,-0.317395098,0.004076258,0.558619856,0.558634729
28486,569871.8914,5209675.833,384.35,0.28856559,-0.204393013,-0.003592241,0.353619292,0.353637537
28498,569874.3954,5209679.29,384.63,0.031895059,-0.02309466,0.002348875,0.039378397,0.039448389
28510,569876.8989,5209682.717,384.77,0.01652617,-0.010202736,-0.002205179,0.019421897,0.019546685
28522,569879.4024,5209686.144,384.89,0.013971031,-0.009741253,-0.000181676,0.017031786,0.017032755
28534,569881.9064,5209689.601,385.02,0.014305453,-0.008727945,0.000840533,0.016757775,0.016778841
28546,569884.4099,5209693.027,385.15,0.014153104,-0.00844262,0.001050209,0.016479932,0.016513361
28558,569886.9133,5209696.454,385.19,0.013617791,-0.008224469,0.000899216,0.015908681,0.015934074
28570,569889.4174,5209699.911,385.23,0.013784031,-0.008669172,0.000864061,0.016283552,0.016306461
28582,569891.9208,5209703.338,385.26,0.012627483,-0.00805876,0.000868143,0.014979884,0.015005019
28594,569894.4243,5209706.764,385.7,0.012604725,-0.008095371,0.000542203,0.014980458,0.014990267
28606,569896.9283,5209710.222,386.32,0.012558517,-0.00904412,0.001724699,0.01547619,0.015571995
28618,569899.4318,5209713.648,386.94,0.013657298,-0.010505839,0.000307029,0.017230625,0.01723336
28630,569901.9353,5209717.075,387.56,0.015084118,-0.012004604,0.001037879,0.019277996,0.019305914
28642,569904.4393,5209720.532,388.18,0.019237846,-0.017378131,0.001878239,0.025924779,0.025992729
28654,569906.9428,5209723.959,388.8,0.028788411,-0.028693364,-0.000301005,0.040645808,0.040646923
28666,569909.4462,5209727.385,389.42,0.041564738,-0.050252097,-0.000824958,0.065214267,0.065219485
28678,569911.9503,5209730.842,390,0.061013137,-0.083533996,0.001734329,0.103443373,0.103457911
28690,569914.4537,5209734.269,390.25,0.095666839,-0.125018749,0.014525871,0.157422463,0.158091217
28702,569916.9572,5209737.696,390.31,0.143953052,-0.163561928,0.029661231,0.217887553,0.21989719
28714,569919.4612,5209741.153,390.37,0.196561634,-0.19773712,0.047168384,0.278812562,0.282774294
28726,569921.9647,5209744.58,390.43,0.249570316,-0.227528349,0.061291038,0.337719547,0.343236192
28738,569924.4681,5209748.006,390.49,0.30219523,-0.254385826,0.071271994,0.395011526,0.401389839
28750,569926.9722,5209751.463,390.55,0.352061018,-0.277010622,0.078738832,0.447975273,0.454842444
28762,569929.4756,5209754.89,390.61,0.398892014,-0.298614846,0.087460531,0.498282716,0.505900197
28774,569931.9791,5209758.317,390.7,0.440937396,-0.31677356,0.089859891,0.542928426,0.550314524
28786,569934.4831,5209761.774,390.6,0.472306904,-0.325675752,0.095544411,0.573705941,0.581607463
28798,569936.9866,5209765.2,390.5,0.476040196,-0.333186532,0.096009765,0.581057255,0.588935827
28810,569631.435,5209356.355,377.6,0.60061348,-0.420376858,0.079950615,0.733112034,0.737458715
